,nB/n0,cs^2 - ce^2,Neutron d chem pot,Proton d chem pot,electron d chem pot,muon d chem pot,Lambda d chem pot,Xi_min d chem pot,Sigma_min d chem pot,Xi_neu d chem pot,Proton d tilde,muon d tilde,Lambda d tilde,Xi_min d tilde,Sigma_min d tilde,Xi_neu d tilde,sigma partial nb,omega partial nb,rho partial nb,phi partial nb,Neutron d eff,Proton d eff
19,0.460000000000,0.000430266353,0.000003434289,-0.000087386496,0.000055614173,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000035206613,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000030617263,0.000017769620,-0.000002641387,0.000000000000,-0.000234041541,-0.000287455567
20,0.470000000000,0.000400737486,0.000003426472,-0.000084897144,0.000055000719,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000033322897,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000030524538,0.000017791027,-0.000002464959,0.000000000000,-0.000233063653,-0.000286479038
21,0.480000000000,0.000371938134,0.000003475093,-0.000082425058,0.000054398650,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000031501500,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000030433952,0.000017815357,-0.000002292895,0.000000000000,-0.000232096210,-0.000285524864
22,0.490000000000,0.000343997730,0.000003578470,-0.000079971358,0.000053807740,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029742088,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000030345431,0.000017842449,-0.000002125188,0.000000000000,-0.000231138853,-0.000284592222
23,0.500000000000,0.000317028449,0.000003734892,-0.000077537184,0.000053227768,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028044308,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000030258905,0.000017872139,-0.000001961827,0.000000000000,-0.000230191223,-0.000283680319
24,0.510000000000,0.000291125569,0.000003942631,-0.000075123679,0.000052658520,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000026407790,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000030174307,0.000017904265,-0.000001802801,0.000000000000,-0.000229252963,-0.000282788387
25,0.520000000000,0.000266367943,0.000004199940,-0.000072731996,0.000052099791,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000024832145,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000030091569,0.000017938665,-0.000001648095,0.000000000000,-0.000228323718,-0.000281915685
26,0.530000000000,0.000242818566,0.000004505065,-0.000070363279,0.000051551380,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000023316964,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000030010629,0.000017975178,-0.000001497691,0.000000000000,-0.000227403135,-0.000281061491
27,0.540000000000,0.000220525239,0.000004856245,-0.000068018667,0.000051013093,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000021861819,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029931425,0.000018013644,-0.000001351572,0.000000000000,-0.000226490865,-0.000280225109
28,0.550000000000,0.000199521306,0.000005251720,-0.000065699284,0.000050484744,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000020466260,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029853896,0.000018053903,-0.000001209713,0.000000000000,-0.000225586559,-0.000279405861
29,0.560000000000,0.000179826465,0.000005689733,-0.000063406231,0.000049966149,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000019129815,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029777985,0.000018095799,-0.000001072093,0.000000000000,-0.000224689875,-0.000278603090
30,0.570000000000,0.000161447649,0.000006168535,-0.000061140584,0.000049457132,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000017851988,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029703635,0.000018139177,-0.000000938683,0.000000000000,-0.000223800470,-0.000277816155
31,0.580000000000,0.000144379957,0.000006686388,-0.000058903388,0.000048957522,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000016632254,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029630791,0.000018183885,-0.000000809456,0.000000000000,-0.000222918008,-0.000277044435
32,0.590000000000,0.000128607627,0.000007241568,-0.000056695648,0.000048467152,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000015470064,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029559401,0.000018229775,-0.000000684380,0.000000000000,-0.000222042152,-0.000276287323
33,0.600000000000,0.000114105063,0.000007832371,-0.000054518328,0.000047985861,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000014364837,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029489412,0.000018276700,-0.000000563421,0.000000000000,-0.000221172571,-0.000275544228
34,0.610000000000,0.000100837873,0.000008457113,-0.000052372343,0.000047513492,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000013315964,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029420774,0.000018324518,-0.000000446541,0.000000000000,-0.000220308937,-0.000274814573
35,0.620000000000,0.000088763934,0.000009114135,-0.000050258559,0.000047049891,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000012322802,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029353436,0.000018373091,-0.000000333702,0.000000000000,-0.000219450924,-0.000274097797
36,0.630000000000,0.000077834477,0.000009801806,-0.000048177781,0.000046594910,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000011384677,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029287352,0.000018422284,-0.000000224862,0.000000000000,-0.000218598211,-0.000273393347
37,0.640000000000,0.000067995153,0.000010518525,-0.000046130758,0.000046148405,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000010500879,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029222474,0.000018471967,-0.000000119976,0.000000000000,-0.000217750477,-0.000272700685
38,0.650000000000,0.000059187115,0.000011262725,-0.000044118173,0.000045710234,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000009670664,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029158755,0.000018522013,-0.000000018996,0.000000000000,-0.000216907405,-0.000272019284
39,0.660000000000,0.000051405551,0.000012032874,-0.000042140641,0.000045280258,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000008893257,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029096151,0.000018572303,0.000000078128,0.000000000000,-0.000216068682,-0.000271348627
40,0.670000000000,0.000044305243,0.000012827479,-0.000040198709,0.000044858345,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000008167843,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000029034617,0.000018622721,0.000000171449,0.000000000000,-0.000215233995,-0.000270688207
41,0.680000000000,0.000423100994,0.000013645817,-0.000038276926,0.000044434401,0.000000758929,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000007488343,0.000057321288,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028974440,0.000018673787,0.000000261146,0.000000000000,-0.000214409235,-0.000270030276
42,0.690000000000,0.000493931440,0.000014485505,-0.000036392366,0.000044018279,0.000001198581,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000006859592,0.000057305204,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028915265,0.000018724730,0.000000347101,0.000000000000,-0.000213588094,-0.000269381536
43,0.700000000000,0.000561805701,0.000015345214,-0.000034543189,0.000043608427,0.000001612377,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000006279976,0.000057341264,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028857101,0.000018775532,0.000000429385,0.000000000000,-0.000212771192,-0.000268740456
44,0.710000000000,0.000613828532,0.000016223516,-0.000032730525,0.000043205198,0.000002002813,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000005748843,0.000057425900,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028799894,0.000018826061,0.000000508050,0.000000000000,-0.000211957967,-0.000268106898
45,0.720000000000,0.000658569837,0.000017119057,-0.000030955103,0.000042808775,0.000002371922,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000005265385,0.000057555910,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028743595,0.000018876203,0.000000583154,0.000000000000,-0.000211147952,-0.000267480608
46,0.730000000000,0.000698417741,0.000018030550,-0.000029217395,0.000042419250,0.000002721442,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000004828696,0.000057728358,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028688159,0.000018925857,0.000000654762,0.000000000000,-0.000210340735,-0.000266861275
47,0.740000000000,0.000734913260,0.000018956770,-0.000027517681,0.000042036657,0.000003052900,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000004437793,0.000057940527,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028633542,0.000018974933,0.000000722943,0.000000000000,-0.000209535936,-0.000266248553
48,0.750000000000,0.000769116935,0.000019896552,-0.000025856083,0.000041660996,0.000003367659,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000004091639,0.000058189889,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028579704,0.000019023350,0.000000787771,0.000000000000,-0.000208733197,-0.000265642074
49,0.760000000000,0.000801796049,0.000020848795,-0.000024232594,0.000041292239,0.000003666949,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000003789150,0.000058474085,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028526602,0.000019071032,0.000000849320,0.000000000000,-0.000207932175,-0.000265041457
50,0.770000000000,0.000833528491,0.000021812455,-0.000022647087,0.000040930339,0.000003951883,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000003529204,0.000058790911,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028474198,0.000019117914,0.000000907670,0.000000000000,-0.000207132539,-0.000264446311
51,0.780000000000,0.000864764691,0.000022786551,-0.000021099335,0.000040575235,0.000004223480,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000003310650,0.000059138306,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028422451,0.000019163936,0.000000962900,0.000000000000,-0.000206333969,-0.000263856239
52,0.790000000000,0.000895866643,0.000023770159,-0.000019589011,0.000040226858,0.000004482671,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000003132312,0.000059514345,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028371323,0.000019209044,0.000001015092,0.000000000000,-0.000205536150,-0.000263270841
53,0.800000000000,0.000927133690,0.000024762415,-0.000018115704,0.000039885127,0.000004730312,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000002992991,0.000059917230,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028320778,0.000019253192,0.000001064330,0.000000000000,-0.000204738775,-0.000262689713
54,0.810000000000,0.000958820212,0.000025762514,-0.000016678923,0.000039549960,0.000004967191,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000002891477,0.000060345283,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028270775,0.000019296338,0.000001110698,0.000000000000,-0.000203941540,-0.000262112450
55,0.820000000000,0.000991148041,0.000026769707,-0.000015278103,0.000039221265,0.000005194034,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000002826545,0.000060796938,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028221280,0.000019338445,0.000001154282,0.000000000000,-0.000203144146,-0.000261538646
56,0.830000000000,0.001024315463,0.000027783303,-0.000013912611,0.000038898950,0.000005411513,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000002796964,0.000061270740,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028172254,0.000019379483,0.000001195166,0.000000000000,-0.000202346297,-0.000260967893
57,0.840000000000,0.001058503807,0.000028802665,-0.000012581752,0.000038582920,0.000005620249,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000002801497,0.000061765335,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028123662,0.000019419425,0.000001233437,0.000000000000,-0.000201547699,-0.000260399785
58,0.850000000000,0.001093882357,0.000029827212,-0.000011284773,0.000038273075,0.000005820818,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000002838910,0.000062279469,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028075466,0.000019458251,0.000001269181,0.000000000000,-0.000200748062,-0.000259833915
59,0.860000000000,0.001130612016,0.000030856414,-0.000010020870,0.000037969317,0.000006013754,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000002907967,0.000062811978,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000028027631,0.000019495943,0.000001302484,0.000000000000,-0.000199947097,-0.000259269876
60,0.870000000000,0.001168848074,0.000031889795,-0.000008789191,0.000037671547,0.000006199551,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000003007439,0.000063361790,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027980120,0.000019532489,0.000001333431,0.000000000000,-0.000199144515,-0.000258707260
61,0.880000000000,0.001208742300,0.000032926926,-0.000007588839,0.000037379661,0.000006378669,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000003136104,0.000063927918,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027932897,0.000019567878,0.000001362107,0.000000000000,-0.000198340031,-0.000258145661
62,0.890000000000,0.001250444481,0.000033967429,-0.000006418882,0.000037093560,0.000006551535,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000003292750,0.000064509454,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027885928,0.000019602106,0.000001388596,0.000000000000,-0.000197533359,-0.000257584673
63,0.900000000000,0.001294103580,0.000035010972,-0.000005278349,0.000036813142,0.000006718546,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000003476179,0.000065105568,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027839175,0.000019635170,0.000001412982,0.000000000000,-0.000196724215,-0.000257023889
64,0.910000000000,0.001339868566,0.000036057267,-0.000004166243,0.000036538305,0.000006880070,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000003685205,0.000065715502,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027792602,0.000019667072,0.000001435347,0.000000000000,-0.000195912317,-0.000256462902
65,0.920000000000,0.001387888997,0.000037106071,-0.000003081537,0.000036268949,0.000007036452,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000003918659,0.000066338568,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027746175,0.000019697814,0.000001455771,0.000000000000,-0.000195097381,-0.000255901307
66,0.930000000000,0.001438315370,0.000038157181,-0.000002023182,0.000036004973,0.000007188009,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000004175391,0.000066974145,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027699856,0.000019727404,0.000001474334,0.000000000000,-0.000194279124,-0.000255338697
67,0.940000000000,0.001491299388,0.000039210435,-0.000000990110,0.000035746276,0.000007335040,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000004454268,0.000067621671,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027653611,0.000019755850,0.000001491115,0.000000000000,-0.000193457267,-0.000254774665
68,0.950000000000,0.001546994013,0.000040265707,0.000000018765,0.000035492761,0.000007477820,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000004754181,0.000068280648,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027607402,0.000019783164,0.000001506190,0.000000000000,-0.000192631527,-0.000254208805
69,0.960000000000,0.001605553485,0.000041322908,0.000001004540,0.000035244327,0.000007616606,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000005074041,0.000068950630,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027561195,0.000019809358,0.000001519633,0.000000000000,-0.000191801624,-0.000253640708
70,0.970000000000,0.001667133231,0.000042381983,0.000001968324,0.000035000878,0.000007751637,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000005412781,0.000069631224,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027514951,0.000019834447,0.000001531518,0.000000000000,-0.000190967278,-0.000253069968
71,0.980000000000,0.001731889695,0.000043442908,0.000002911232,0.000034762316,0.000007883136,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000005769360,0.000070322088,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027468636,0.000019858448,0.000001541916,0.000000000000,-0.000190128209,-0.000252496177
72,0.990000000000,0.001799980192,0.000044505691,0.000003834386,0.000034528546,0.000008011311,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000006142758,0.000071022926,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027422212,0.000019881378,0.000001550898,0.000000000000,-0.000189284139,-0.000251918925
73,1.000000000000,0.001871562629,0.000045570366,0.000004738909,0.000034299473,0.000008136354,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000006531984,0.000071733486,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027375642,0.000019903257,0.000001558529,0.000000000000,-0.000188434789,-0.000251337804
74,1.010000000000,0.001946795243,0.000046636997,0.000005625925,0.000034075003,0.000008258443,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000006936068,0.000072453557,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027328891,0.000019924104,0.000001564877,0.000000000000,-0.000187579880,-0.000250752405
75,1.020000000000,0.002025836355,0.000047705669,0.000006496555,0.000033855044,0.000008377747,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000007354070,0.000073182966,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027281920,0.000019943942,0.000001570004,0.000000000000,-0.000186719137,-0.000250162316
76,1.030000000000,0.002108844032,0.000048776492,0.000007351918,0.000033639504,0.000008494419,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000007785070,0.000073921577,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027234692,0.000019962792,0.000001573973,0.000000000000,-0.000185852283,-0.000249567126
77,1.040000000000,0.002195975775,0.000049849598,0.000008193127,0.000033428292,0.000008608604,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000008228179,0.000074669286,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027187170,0.000019980676,0.000001576843,0.000000000000,-0.000184979043,-0.000248966425
78,1.050000000000,0.002287388228,0.000050925138,0.000009021288,0.000033221320,0.000008720436,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000008682529,0.000075426021,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027139317,0.000019997619,0.000001578671,0.000000000000,-0.000184099142,-0.000248359800
79,1.060000000000,0.002383236822,0.000052003279,0.000009837499,0.000033018499,0.000008830039,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000009147281,0.000076191739,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027091094,0.000020013643,0.000001579515,0.000000000000,-0.000183212309,-0.000247746838
80,1.070000000000,0.002483675473,0.000053084209,0.000010642847,0.000032819743,0.000008937529,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000009621619,0.000076966423,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000027042464,0.000020028772,0.000001579426,0.000000000000,-0.000182318271,-0.000247127127
81,1.080000000000,0.002588856215,0.000054168126,0.000011438409,0.000032624967,0.000009043012,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000010104751,0.000077750080,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000026993388,0.000020043030,0.000001578457,0.000000000000,-0.000181416760,-0.000246500252
82,1.090000000000,0.002698928914,0.000055255245,0.000012225250,0.000032434085,0.000009146589,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000010595911,0.000078542741,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000026943827,0.000020056443,0.000001576658,0.000000000000,-0.000180507508,-0.000245865800
83,1.100000000000,0.002814040911,0.000056345792,0.000013004422,0.000032247015,0.000009248352,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000011094355,0.000079344455,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000026893744,0.000020069033,0.000001574077,0.000000000000,-0.000179590249,-0.000245223357
84,1.110000000000,0.002934336684,0.000057440002,0.000013776963,0.000032063675,0.000009348385,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000011599365,0.000080155292,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000026843100,0.000020080826,0.000001570759,0.000000000000,-0.000178664721,-0.000244572510
